entity_type,entity_id,entity_name,subject,grade,year,n_tested,pct_proficient,pct_level1,pct_level2,pct_level3,pct_level4,n_level1,n_level2,n_level3,n_level4,pct_basis,status,counts_status
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,ALL,2024,210.0,33.8,30.0,36.2,21.9,11.9,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,ALL,2025,195.0,30.3,20.5,49.2,19.0,11.3,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,ALL,2026,207.0,44.4444,19.3237,36.2319,28.9855,15.4589,40,75,60,32,counts,,
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,03,2024,52.0,26.9,44.2,28.8,23.1,3.8,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,03,2025,45.0,26.7,24.4,48.9,15.6,11.1,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,03,2026,58.0,60.4,15.5,24.1,41.4,19.0,,,,,published_pct,,counts_suppressed
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,04,2024,54.0,37.0,33.3,29.6,22.2,14.8,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,04,2025,49.0,28.5,18.4,53.1,22.4,6.1,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,04,2026,50.0,28.0,34.0,38.0,20.0,8.0,,,,,published_pct,,counts_suppressed
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,05,2024,51.0,27.4,21.6,51.0,17.6,9.8,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,05,2025,52.0,28.9,28.8,42.3,13.5,15.4,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,05,2026,49.0,32.6,14.3,53.1,20.4,12.2,,,,,published_pct,,counts_suppressed
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,06,2024,53.0,43.4,20.8,35.8,24.5,18.9,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,06,2025,49.0,36.7,10.2,53.1,24.5,12.2,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,ELA,06,2026,50.0,54.0,14.0,32.0,32.0,22.0,,,,,published_pct,,counts_suppressed
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,Reading,ALL,2024,210.0,32.9,30.0,37.1,21.0,11.9,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,Reading,ALL,2025,195.0,33.8,22.1,44.1,20.5,13.3,,,,,published_pct,,counts_not_published
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,Reading,ALL,2026,207.0,44.4444,21.7391,33.8164,25.6039,18.8406,45,70,53,39,counts,,
school,1901701,CROSS COUNTY ELEMENTARY TECH ACADEMY,Reading,03,2024,52.0,26.9,40.4,32.7,17.3,9.6,,,,,published_pct,,counts_not_published
